,CRASH TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,distance,severity,polar sentiment,neutral sentiment,target
1244,412,40.85821953740969,-73.56581445931754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4305605.520867598,2967.2187791583137,40.935077838118985,0.4155971402390802,0.5810904273111421,0
1245,927,40.838177322570424,-73.89646767139509,0.06963805331969897,0.930361946680301,1.0,1.0,1.0,1.0,1.0,0.0,4319608.540046454,1601.225605281718,55.63230618713024,0.11942059340617786,0.8818944883439745,0
1246,441,40.562366032305604,-74.28356876055274,1.0,0.0,0.9964498894447219,0.0035501105552780965,0.0035501105552780965,0.0,0.0,0.9964498894447219,4310906.270626417,7983.070689049526,61.79764369834915,0.4682867644799003,0.7350548541691393,0
1247,2033,40.91156784765703,-73.45946830330854,0.8664410493080373,1.0,0.0,1.0,0.8664410493080373,0.13355895069196266,1.0,0.13355895069196266,4318222.692509643,5528.833553119881,31.260349380625044,0.32731735296769215,0.3970299154097686,0
1248,718,40.750541649970145,-73.5276223243257,0.6047073235415218,0.6047073235415218,0.3952926764584782,1.0,0.0,0.0,0.6047073235415218,1.0,4304061.716948083,5227.0742146674,14.487024235003478,0.2567971603047573,0.7213553745330845,0
1249,310,40.66089899115641,-73.01739524879538,0.0,0.9863143117971594,0.0,0.9863143117971594,0.9863143117971594,0.0,1.0,1.0,4306707.03679229,7356.545997037234,5.5063704635051,0.3372200563806768,0.9126101653156324,0
1250,1729,40.71563226879584,-74.53161911896885,1.0,0.0,0.0,0.005683110252406753,1.0,0.9943168897475932,0.005683110252406753,0.005683110252406753,4317969.879745067,3641.6681055611243,63.97726755899037,0.17815828262647707,0.728793557523087,0
1251,495,40.8689563355658,-73.12859008280043,0.994818326473619,0.005181673526380992,0.994818326473619,0.005181673526380992,0.005181673526380992,0.0,0.005181673526380992,0.005181673526380992,4303072.830201595,3807.4001226921787,54.74091632368095,0.4239013316079744,0.665057949529341,0
1252,839,40.736127707793266,-74.65631514004384,1.0,0.8233533805368921,0.8233533805368921,1.0,0.1766466194631079,0.0,1.0,1.0,4314084.029605216,1656.1556698040313,55.88323309731554,0.10466395954174121,0.9056097744540345,0
1253,1277,40.78511337211811,-73.53842792310552,0.0,0.5367192176147647,0.5367192176147647,1.0,1.0,0.5367192176147647,1.0,0.0,4318687.160446773,1564.1352025438616,59.85312312954094,0.10956217902564169,0.707863088938262,0
1254,1006,40.8635601545409,-73.27831617219971,0.7001547436298486,0.0,0.0,1.0,1.0,0.0,1.0,0.7001547436298486,4317311.367813325,1737.149982192441,60.5996905127403,0.05821419919436433,0.6677035926568258,0
1255,1291,40.87220834185811,-73.71972642508621,0.6479662122768514,0.0,0.6479662122768514,0.35203378772314864,0.35203378772314864,0.0,0.6479662122768514,0.35203378772314864,4312343.502990782,672.7025993225784,19.152878480801864,0.40820702811410703,0.8953332752854776,0
1256,1284,40.73650263146201,-73.27358546318423,0.9206052919703235,0.9206052919703235,1.0,0.9206052919703235,1.0,1.0,0.9206052919703235,0.9206052919703235,4307812.479303651,920.7728160588276,21.620025364979327,0.2821066085132848,0.683868888443022,0
1257,1002,40.681627835450456,-73.07618346255985,1.0,0.08836138452553655,0.9116386154744635,0.0,0.0,0.08836138452553655,1.0,1.0,4323748.308351738,4523.815655823666,60.31684662014656,0.20145571516539001,0.7150363384636993,0
1258,211,40.70433274534892,-73.05194535589845,1.0,0.6603021560000507,0.3396978439999493,0.6603021560000507,0.0,0.0,0.6603021560000507,0.6603021560000507,4303592.806559296,4543.065062152058,21.984892199997468,0.4017186975851117,0.8686024894759445,0
1259,2142,40.620061357209536,-73.49859372973263,0.06039258307752593,0.0,0.06039258307752593,0.0,0.0,0.9396074169224741,0.9396074169224741,1.0,4309608.919016565,8949.493676514761,8.442377235418977,0.4274567057627094,0.9815276912311456,0
1260,819,40.72063312063568,-74.71260682029128,0.8220244806096916,1.0,0.8220244806096916,0.8220244806096916,0.17797551939030842,0.0,0.8220244806096916,0.8220244806096916,4313543.642929605,2011.3258978525816,52.8642937673163,0.11652400864043466,0.9065549896577516,0
1261,1606,40.78803391939823,-73.17776161351658,0.24766937227327868,0.0,0.24766937227327868,1.0,1.0,0.24766937227327868,1.0,0.0,4317525.109077375,1504.3129269486215,52.58856385361541,0.11565411075164367,0.5510200112789302,0
1262,1904,40.94347697269633,-73.50556226623335,1.0,0.8964503759743147,0.0,0.8964503759743147,0.8964503759743147,0.0,0.8964503759743147,0.10354962402568535,4318370.344328478,4973.538094718024,32.41125939935787,0.3401157684689903,0.4224788747755588,0
1263,602,40.72981224652005,-73.39649855714084,0.7414834189193698,0.0,0.7414834189193698,0.0,1.0,0.0,0.7414834189193698,0.25851658108063025,4329285.834221339,4154.654557756007,26.863734702709916,0.30640473309193295,0.6291226993554444,0
1264,392,40.80937785601591,-73.10092281949514,1.0,0.24177420876831324,0.7582257912316868,0.24177420876831324,0.0,0.0,0.24177420876831324,0.24177420876831324,4303251.287754355,4065.1061464134136,42.91128956158434,0.41606281143777374,0.7387736355216313,0
1265,1837,40.59885790100725,-73.97307165467792,0.17179133743426855,0.0,0.0,0.17179133743426855,0.17179133743426855,0.8282086625657314,0.8282086625657314,0.8282086625657314,4313329.632402105,9143.69511735688,5.828208662565731,0.42385709618590495,0.6846662500629467,0
1266,1743,40.59517208209797,-73.99946012341827,0.8413436641920102,1.0,0.8413436641920102,0.15865633580798977,1.0,0.8413436641920102,0.15865633580798977,0.0,4329296.938493542,7126.650649267769,8.601033738431703,0.0909360432699492,0.8412101477713463,0
1267,1709,40.55824610636822,-73.72699746972323,1.0,0.6842272948354166,0.6842272948354166,0.31577270516458344,0.6842272948354166,1.0,0.0,0.31577270516458344,4329680.834626503,6513.079763043704,3.368454589670833,0.16054731243715947,0.7769147356621365,0
1268,1093,40.87687518940078,-73.47071966666505,0.0,1.0,0.7801554218694617,1.0,1.0,0.7801554218694617,0.21984457813053826,0.7801554218694617,4328047.787926516,8540.87329538445,56.40466265608385,0.04266248110310403,0.5882789859770339,0
1269,2019,40.77638307406547,-73.58081955808557,0.8108525764604837,0.8108525764604837,0.1891474235395163,0.1891474235395163,0.8108525764604837,0.8108525764604837,0.8108525764604837,1.0,4301174.8361951215,7651.993465951897,41.973641223367736,0.20690565023224794,0.775361254105984,0
1270,1539,40.633592746829216,-74.24949669974602,0.47345889601454394,0.0,0.0,0.47345889601454394,0.47345889601454394,0.5265411039854561,0.5265411039854561,0.5265411039854561,4313190.2619900415,9341.58903578554,5.526541103985456,0.2920751110288849,0.7067764561779951,0
1271,1789,40.86812216312473,-73.60424590549165,0.6486783171870583,0.6486783171870583,1.0,0.6486783171870583,0.0,0.0,0.35132168281294174,0.35132168281294174,4318638.762009099,4906.010143605744,44.94493721564002,0.3587667673378442,0.8054268317211274,0
1272,501,40.612348431376496,-73.88468582324131,0.3768255939853944,0.0,0.6231744060146056,0.3768255939853944,0.0,1.0,1.0,1.0,4324730.626923369,9065.45394324737,32.681593413547226,0.31471293629581565,0.8308842802531381,0
1273,1911,40.673328049006145,-73.55353666153364,0.1296283566661861,0.0,0.0,0.1296283566661861,0.8703716433338139,0.1296283566661861,0.0,1.0,4328587.3127691625,5389.462938776657,13.31483136333958,0.40322180921833634,0.5323708372726484,0
1274,459,40.79329612490521,-73.29629900858664,0.35097159328753447,0.35097159328753447,1.0,0.35097159328753447,0.35097159328753447,0.35097159328753447,0.35097159328753447,0.35097159328753447,4306252.218522109,1707.0155536738794,32.62959654096178,0.4015320609115551,0.6721469268731907,0
1275,1154,40.7162772918301,-73.42573109185659,0.0,0.15984499243848183,0.8401550075615182,0.0,0.15984499243848183,0.0,0.8401550075615182,0.8401550075615182,4317465.61324211,6513.585127323223,64.60232511342278,0.25077230081367724,0.8507644593200248,0
1276,1862,40.77746136965139,-73.65906031777219,0.0,0.40579330268852787,0.40579330268852787,1.0,0.5942066973114721,0.40579330268852787,0.5942066973114721,0.0,4316281.011008808,935.179303484979,54.28992724891797,0.1409992940106985,0.5837005231463831,0
1277,432,40.755724100932845,-73.40605919968577,0.5072859752680784,0.5072859752680784,0.4927140247319216,0.5072859752680784,0.0,0.0,0.5072859752680784,0.5072859752680784,4304781.520945754,4410.201275858359,23.2304189150811,0.37271262311505016,0.739239479990783,0
1278,1754,40.82245319856809,-74.80082897056465,1.0,0.058629608303928604,0.058629608303928604,0.058629608303928604,0.9413703916960714,0.0,0.0,0.0,4319958.60491013,3679.0967690129146,41.472333525264645,0.40433343718226455,0.48849419115001386,0
1279,388,40.735116135472445,-73.36247345099481,0.8615212647783661,0.0,0.8615212647783661,0.0,1.0,0.0,0.8615212647783661,0.1384787352216339,4329432.640506824,3955.1516579383556,28.784340236453858,0.2890260849489507,0.6485237704456764,0
1280,129,40.83254343372196,-73.45350321499127,0.0,0.0,0.36426509357247505,0.635734906427525,0.635734906427525,0.0,0.0,0.635734906427525,4308182.079690967,1006.3336514247743,37.4570603742899,0.4846965547202143,0.7293912505471083,0
1281,1732,40.80396354307019,-74.83546305513,1.0,0.0,0.0,0.0,1.0,0.0915327709731163,0.0,0.0,4319829.998548902,3654.7254016870806,44.01372096140856,0.3825149637417404,0.4955906942615193,0
1282,1149,40.83704230552764,-74.48650221129242,1.0,1.0,1.0,0.3496548975613737,0.0,0.6503451024386263,0.6503451024386263,0.6503451024386263,4319830.679652536,2989.6788554640734,13.48964692684121,0.4395659206143305,0.7684687456851412,0
1283,1981,40.86195639969592,-73.86295962744798,1.0,0.6440698816529404,0.0,0.6440698816529404,1.0,0.35593011834705957,0.6440698816529404,0.0,4318048.0680363905,4466.74840029097,45.32197343206472,0.2914532589071026,0.489536373517588,0
1284,922,40.82207584386254,-73.39362694521714,0.0,0.4125470512468834,0.0,0.4125470512468834,0.4125470512468834,0.0,1.0,1.0,4307505.147051715,8050.230615042518,26.735759103865313,0.30710985034497673,0.9599773220853419,0
1285,1032,40.55239507227598,-73.10740208140284,0.0,0.8390601693178373,0.8390601693178373,0.8390601693178373,0.8390601693178373,1.0,1.0,0.16093983068216267,4310730.89040314,9738.626106629246,36.04522626475998,0.45202545374203523,0.7874447402581057,0
1286,1095,40.609617477472135,-73.98152033381774,0.0,0.08175532407362429,0.9182446759263757,0.08175532407362429,0.9182446759263757,0.08175532407362429,1.0,0.08175532407362429,4320734.5762145845,9140.80282106464,52.91223379631879,0.41471137216411996,0.5483157670339553,0
1287,1715,40.7915431422066,-73.92315794078392,0.8696668901030311,0.0,0.1303331098969689,0.8696668901030311,0.0,0.1303331098969689,0.1303331098969689,0.1303331098969689,4326484.610243356,9374.742244629097,39.263004692163655,0.13258075910732453,0.4622145121644036,0
1288,1549,40.744721790752635,-74.09084325376735,0.3696260390550976,0.6303739609449024,0.0,1.0,0.0,0.6303739609449024,0.0,0.6303739609449024,4324936.181856775,8156.808172251931,20.567285327873318,0.2881008031034191,0.3764901045197307,0
1289,998,40.8352833884398,-74.11058059292071,0.5856667155580326,0.4143332844419674,0.4143332844419674,1.0,0.4143332844419674,1.0,0.5856667155580326,1.0,4326584.87687694,8315.709627406899,56.55766612886164,0.029077581861429367,0.7147395712292404,0
1290,340,40.659006448058534,-73.01839640780878,0.024883356247297983,1.0,0.0,0.975116643752702,1.0,0.024883356247297983,1.0,1.0,4306532.354606673,7359.2099510229145,5.995334249891918,0.33557159404754233,0.9106499176004627,0
1291,1702,40.66040832148644,-73.61905866129649,0.5101551088918759,0.4898448911081241,0.5101551088918759,0.4898448911081241,0.5101551088918759,1.0,1.0,1.0,4319609.848055961,9112.832892786633,28.93666968235066,0.07968254543644156,0.7151445770414679,0
1292,537,40.54495708989589,-73.85416745766143,1.0,0.0,0.3211808410440784,0.6788191589559216,0.6788191589559216,0.0,0.6788191589559216,0.3211808410440784,4309343.825306832,8801.086458972488,42.99306354923419,0.2289425282627792,0.5160515061033278,0
1293,2039,40.7326474115061,-73.39958003319512,1.0,1.0,0.0,0.024472408432190562,0.9755275915678094,0.9755275915678094,1.0,1.0,4300517.111667781,8034.153268777201,44.02110366271238,0.24643157340754465,0.8804536022179338,0
1294,281,40.56050812391447,-73.61236444294796,0.1681690789267325,0.0,0.8318309210732675,0.1681690789267325,0.0,1.0,1.0,1.0,4324458.956140762,9427.890309904265,26.21324144672871,0.4068970592183916,0.814797154772788,0
1295,1736,40.64319263105754,-73.80510681171798,0.7126356808227902,0.7126356808227902,0.0,0.0,0.7126356808227902,1.0,0.28736431917720984,1.0,4314041.10784889,7465.33940923233,3.1494572767088393,0.2362933658860198,0.8697987957346053,0
1296,1517,40.833440548678645,-73.25468008133991,0.4543498368124107,0.0,0.4543498368124107,1.0,1.0,0.4543498368124107,1.0,0.0,4317581.946205123,1498.732554406065,44.73470620112839,0.12743749216479988,0.5995463484036645,0
1297,1405,40.688425503078356,-73.79129875018016,0.39221276276870376,0.0,0.6077872372312962,0.0,0.39221276276870376,0.39221276276870376,0.6077872372312962,0.6077872372312962,4317949.080723274,5356.8432004337865,65.82336171169389,0.21353216483323195,0.8356468574758531,0
1298,2113,40.97218391247498,-73.74316600744551,1.0,1.0,0.9239721558684562,1.0,0.07602784413154384,0.0,0.07602784413154384,0.0,4318950.14204927,4130.699695355944,33.15205568826309,0.4198865996827065,0.7217073054712735,0
1299,974,40.55729300943607,-73.60407123861424,0.7657009323809874,0.0,0.0,0.7657009323809874,0.7657009323809874,0.23429906761901265,1.0,0.23429906761901265,4308823.086544074,9149.060466896197,27.205327039048633,0.1875815073573214,0.5494953163659488,0
1300,1823,40.72147564936216,-73.98910980071196,1.0,0.4371900378714829,0.4371900378714829,0.5628099621285171,0.4371900378714829,0.4371900378714829,0.0,0.0,4328009.719712973,8317.900102933461,25.38677856088365,0.08070854047040786,0.5892126665821258,0
1301,1921,40.8258777123223,-74.02816516685314,1.0,0.48651641072309315,0.0,0.48651641072309315,1.0,0.5134835892769068,0.48651641072309315,0.0,4318029.949387233,4267.443259564713,49.891024089030296,0.2639324881794698,0.5480446016052071,0
1302,1166,40.915455767974414,-73.6020131067375,0.694069909641841,0.305930090358159,1.0,1.0,1.0,1.0,1.0,0.0,4318349.060992252,1522.547191385128,34.40162307217741,0.14568069738347772,0.7783761878495508,0
1303,1986,40.865112676262775,-73.84850692945098,1.0,0.6578531527340882,0.0,0.6578531527340882,1.0,0.3421468472659118,0.6578531527340882,0.0,4318049.653112564,4484.1842382086215,44.92225857071144,0.29386086212309254,0.4844178904816392,0
1304,1573,40.94272996431259,-74.23456388895231,0.0,0.0,1.0,0.8383715767064167,0.0,0.0,0.0,0.8383715767064167,4304575.622797796,5388.099067531788,31.10116950281658,0.10171020127834896,0.3611907854282731,0
1305,670,40.72776699440341,-74.62827958484604,1.0,1.0,0.7179811363457484,0.28201886365425155,0.0,1.0,1.0,0.7179811363457484,4319839.023440427,1755.0241231402108,9.768452727702037,0.44990220318983914,0.7017540882520403,0
1306,988,40.9478880434906,-74.16443008558859,0.0,0.8286612008736308,0.0,0.0,0.8286612008736308,0.0,0.0,0.0,4314917.676420066,6952.697186877507,54.741420786021905,0.2985014209421788,0.5674862481229362,0
1307,1282,40.65485545226526,-73.63955399019987,0.0,0.5188184008171152,0.48118159918288483,0.5188184008171152,0.48118159918288483,0.5188184008171152,1.0,0.5188184008171152,4319951.796244137,9310.820357917857,31.059079959144242,0.29187871132032983,0.5988005968015032,0
1308,1817,40.71652777909484,-73.98850697891724,1.0,0.4566861717742302,0.4566861717742302,0.5433138282257698,0.4566861717742302,0.4566861717742302,0.0,0.0,4328062.729701054,8273.078491091044,24.64592547257925,0.08072516884424875,0.5971457515625351,0
1309,327,40.85231874291597,-73.21553868339653,0.6090527480987916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4304012.21171441,3156.447346423845,49.135791221481874,0.44178580242054477,0.6601241038755732,0
1310,1833,40.805807184014945,-74.02940378216125,0.8086627155017031,0.1913372844982969,0.0,1.0,0.0,0.1913372844982969,0.0,0.1913372844982969,4326248.90151935,8969.02602367815,35.494532327057904,0.1433985719244078,0.4007464284183366,0
1311,897,40.90168608722732,-73.85970090029055,0.0,0.0,1.0,0.09538797384224329,0.0,0.0,0.0,0.09538797384224329,4305589.795415705,4046.270680759091,40.759956340050834,0.32603540850377105,0.4820430175783279,0
1312,104,40.829623232045854,-73.4150745156013,0.0,0.0,0.6003463233187708,0.3996536766812292,0.3996536766812292,0.0,0.0,0.3996536766812292,4307187.941632505,1438.834464319988,38.401385293275084,0.47884915210480133,0.7015569806086007,0
1313,2008,40.577948963277,-73.825223662931,0.019279938735739854,0.019279938735739854,0.019279938735739854,0.019279938735739854,0.0,0.9807200612642601,1.0,1.0,4313426.621864004,8980.660079960984,7.060396630465692,0.491382681299768,0.6725172467200741,0
1314,1999,40.78810018266454,-73.62997355895862,0.756647372059262,0.756647372059262,0.24335262794073798,0.24335262794073798,0.756647372059262,0.756647372059262,0.756647372059262,1.0,4301387.429006783,7520.166408848125,41.106357952948194,0.196611133927049,0.7459166189765067,0
1315,642,40.78760515130416,-73.26597953244485,1.0,0.0,0.6248641057796884,0.0,0.0,0.0,0.6248641057796884,1.0,4322483.760124018,4956.8600743184525,44.367525817882864,0.20552196320508656,0.8385233499570875,0
1316,57,40.943330854216384,-73.64207800206944,0.998846302515323,0.0011536974846769743,0.0,0.0011536974846769743,0.0,0.0011536974846769743,0.0011536974846769743,1.0,4320804.020255117,5467.655169350672,9.996538907545968,0.22308147913682208,0.9858431854766243,0
1317,766,40.879913385290905,-73.764007077312,0.05950480486243703,0.05950480486243703,0.940495195137563,0.05950480486243703,0.0,0.0,0.05950480486243703,0.05950480486243703,4305609.916111005,3936.896578739596,39.79832222008983,0.356932410507841,0.5259078745961994,0
1318,920,40.711139225971614,-74.40364195721338,0.7744571654260368,0.0,0.22554283457396318,0.7744571654260368,0.0,1.0,1.0,1.0,4325248.343229385,8374.767903654974,45.00817212820714,0.13903992819790936,0.8615411182767004,0
1319,1018,40.86140582710841,-73.27512081414906,0.6885464107927667,0.0,0.0,1.0,1.0,0.0,1.0,0.6885464107927667,4317313.782346555,1733.4004906860637,60.622907178414465,0.058932424550026424,0.6648049085331029,0
1320,1979,40.91793391109171,-74.14994627060187,1.0,0.6495975705348371,0.6495975705348371,0.6495975705348371,0.35040242946516287,0.0,0.0,0.0,4319370.000819747,3921.984601489818,36.153621865186466,0.4175200589638464,0.6537199144233774,0
1321,1857,40.563284446351446,-73.30348500453289,1.0,0.2824194008783263,0.0,0.0,0.0,1.0,0.2824194008783263,0.2824194008783263,4325109.919760383,2173.4707104454665,3.3890328105399163,0.2583938969693419,0.5912266347018711,0
1322,831,40.727835717492496,-73.96696837809978,0.5304189750262798,1.0,0.46958102497372023,1.0,0.46958102497372023,1.0,1.0,0.0,4319220.172281899,801.1110630849233,41.55701177418533,0.2969677430543213,0.68949220704227,0
1323,335,40.64075803988789,-73.09570691747005,0.1356774040582961,0.8643225959417039,0.0,1.0,1.0,0.0,1.0,0.8643225959417039,4306948.500615792,7591.138874911906,8.934644717690587,0.30769231922391815,0.8437729679367479,0
1324,2024,40.692311216027505,-73.7866283893595,0.0,0.3332759137176152,0.0,0.3332759137176152,1.0,0.0,0.3332759137176152,0.6667240862823848,4328255.354636011,6148.202186931033,20.998966446917073,0.3233936787514968,0.6605306121098806,0
1325,1128,40.88464936959901,-74.08022918358108,0.15414530969924667,1.0,0.15414530969924667,0.15414530969924667,0.8458546903007533,0.0,0.15414530969924667,0.15414530969924667,4314903.256317547,6750.729183907594,53.38730778729322,0.2952413035396596,0.5871810195139522,0
1326,946,40.65567605732995,-73.82950902481527,0.8132744771581187,0.8132744771581187,0.0,1.0,0.18672552284188126,0.8132744771581187,1.0,0.0,4318510.19044792,351.2705955725228,33.535393299465845,0.3904166197745878,0.5059373641817745,0
1327,1836,40.68257137882652,-73.59078706897695,0.10156513472825968,0.10156513472825968,0.0,0.0,0.8984348652717403,0.10156513472825968,0.10156513472825968,1.0,4328178.307293777,5163.962964136742,14.695304595815221,0.3990257204330671,0.49369798343178894,0
1328,898,40.71971948863976,-73.10212577180651,1.0,0.0,0.8967803878243631,0.0,0.0,0.0,0.8967803878243631,1.0,4323213.855341309,4736.607885862266,59.32292133033997,0.19784736093961178,0.7742489513686625,0
1329,195,40.814203600838894,-73.33208739783971,0.11715742822469333,0.11715742822469333,1.0,0.11715742822469333,0.11715742822469333,0.11715742822469333,0.11715742822469333,0.11715742822469333,4305754.428164691,2016.1178798869555,37.53969400728144,0.4464454864830405,0.6603489411894994,0
1330,1665,40.727151025934155,-74.43635558641053,0.5254635083084437,0.4745364916915563,0.0,1.0,0.4745364916915563,0.5254635083084437,1.0,0.5254635083084437,4326712.206988512,7834.944614592235,42.98380665786043,0.08838223653438324,0.9188758818340247,0
1331,1262,40.736195316413244,-73.25462638736354,0.9402486565698047,0.9402486565698047,1.0,0.9402486565698047,1.0,1.0,0.9402486565698047,0.9402486565698047,4307768.321020031,903.0152144608966,20.971794333196446,0.2808085290307774,0.6890713232771591,0
1332,1836,40.60962700483473,-73.63912538703102,0.22895064756246886,0.0,0.22895064756246886,0.0,0.0,0.7710493524375311,0.7710493524375311,1.0,4309840.3492391035,8775.036079772844,18.050186911060727,0.4350409251542638,0.9373058415350795,0
1333,738,40.77186277218039,-73.69564786106176,1.0,0.523560457857087,0.0,1.0,0.47643954214291295,0.523560457857087,1.0,0.47643954214291295,4318035.91136816,918.2927592079548,42.722504890716124,0.25802941962819825,0.6202527063875536,0
1334,546,40.69394466278661,-73.19306657907491,0.20555961421767888,0.7944403857823211,0.0,0.7944403857823211,0.7944403857823211,0.20555961421767888,0.7944403857823211,1.0,4305764.831772548,7692.123619154884,15.277980710883945,0.3194531709058827,0.8778632520413523,0
1335,737,40.5382043348007,-73.21371087646405,0.2815768437051369,0.7184231562948631,0.7184231562948631,1.0,1.0,0.7184231562948631,1.0,0.0,4310299.168109918,9684.556708374572,39.7473852503589,0.3608905547493635,0.6529263437762145,0
1336,237,40.82313499615795,-73.65386979993848,0.09924522795782231,0.09924522795782231,0.09924522795782231,1.0,0.9007547720421777,0.0,0.09924522795782231,1.0,4310082.115645937,465.93464655805474,37.885659331198624,0.4564911012678314,0.7890364787643523,0
1337,1662,40.61154504136894,-73.56136115659551,0.6129578514913953,0.6129578514913953,0.38704214850860474,0.38704214850860474,0.6129578514913953,0.6129578514913953,0.38704214850860474,1.0,4313386.450951004,6863.028161138145,12.063095861223724,0.22430434442978417,0.8464136437717226,0
1338,1621,40.80506718191096,-74.29420587127316,1.0,0.0,0.0,1.0,0.0,0.41931108699522823,0.41931108699522823,0.41931108699522823,4326284.701119733,8761.123143426394,46.193110869952285,0.06316897746485158,0.6073927382896436,0
1339,390,40.85463739752066,-73.42777342522754,1.0,0.0,0.35636618658870833,0.0,0.0,0.0,0.35636618658870833,1.0,4321762.843210991,5174.343388863146,29.600140262378957,0.21310008513071593,0.901989730669841,0
1340,970,40.76118254777693,-73.78812210006139,1.0,0.6089123551105392,0.3910876448894608,1.0,0.3910876448894608,1.0,1.0,0.0,4318353.090602213,632.1316152003557,25.826737065331617,0.3401221705213817,0.5944768850535058,0
1341,322,40.658192192513084,-73.0142351661032,0.014503008609101031,1.0,0.0,0.985496991390899,1.0,0.014503008609101031,1.0,1.0,4306597.2836811505,7351.196322646226,5.58012034436404,0.3365588709991276,0.9109963402056104,0
1342,1840,40.77736128671367,-74.2503235336386,1.0,0.2746480804650351,0.0,0.2746480804650351,1.0,0.7253519195349649,0.2746480804650351,0.0,4318005.584529254,3999.4298217882692,56.03520566651398,0.22692422865293335,0.6267229101065853,0
1343,1328,40.930141143924615,-73.41849011837196,0.8945085595227502,0.0,0.8945085595227502,1.0,1.0,0.8945085595227502,1.0,0.0,4317702.989853869,1486.8482688928857,28.00867473813549,0.15253206568237382,0.7028908546890676,0
1344,2017,40.58577850069634,-73.40365610931477,1.0,0.09693813707707633,0.09693813707707633,0.0,0.0,1.0,0.09693813707707633,0.09693813707707633,4324180.77317577,1834.8465314551747,0.290814411231229,0.27302048037034654,0.6929385974534024,0
1345,479,40.86825791620342,-73.1379845690131,0.9602879892808428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4303151.334138272,3724.7459666564037,54.40431983921264,0.4261202878026756,0.663403623173021,0
1346,1814,40.66067339388425,-74.03713989673314,0.0,0.0,0.0,0.0,0.0,0.7693418889422887,0.7693418889422887,0.7693418889422887,4313655.112204499,8709.693251296609,20.3008028855781,0.418419254147004,0.6479008911578179,0
1347,2064,40.53308422853051,-74.26880496531824,1.0,1.0,0.915592802289547,0.915592802289547,0.08440719771045302,0.08440719771045302,0.915592802289547,1.0,4314320.721005661,6454.944579852127,56.019975335083274,0.11064935834620988,0.7164915666056042,0
1348,1879,40.6076649413178,-73.40644793493102,0.4884482953728969,0.0,0.0,0.4884482953728969,0.5115517046271031,0.4884482953728969,0.0,1.0,4329163.936410665,5396.280517612085,8.65017216015234,0.37406789445298455,0.5962858101639721,0
1349,1116,40.69369750491624,-73.46428308102061,0.615146067099498,0.38485393290050196,0.615146067099498,0.38485393290050196,0.0,0.38485393290050196,0.615146067099498,1.0,4323621.850337186,5738.288090779415,43.06332582467139,0.2776745489078688,0.5983019093725332,0
1350,2033,40.691916352085165,-73.80162419368202,0.0,0.3610482327421889,0.0,0.3610482327421889,1.0,0.0,0.3610482327421889,0.6389517672578111,4328245.051105653,6211.6341635831595,21.4988681893594,0.31586383140880214,0.673134463640392,0
1351,1481,40.60947739022122,-74.00348241308755,0.4964461710456044,0.0,1.0,0.0,1.0,0.4964461710456044,1.0,0.4964461710456044,4320497.743555953,8927.30070139731,53.52487680268077,0.22327003089861472,0.6553466194315647,0
1352,1731,40.723343667846635,-73.86302927409602,1.0,0.0,0.0,0.22879806950287196,0.22879806950287196,0.0,0.22879806950287196,0.771201930497128,4308566.355095753,7987.92498842448,40.16961544397702,0.05523954097343986,0.7818685261293887,0
1353,839,40.56796278141803,-73.36001763456221,0.18816621436638836,0.8118337856336116,0.8118337856336116,1.0,1.0,0.8118337856336116,0.8118337856336116,0.0,4311335.509935517,9842.060253056019,35.03785006844363,0.3828957205475915,0.746838046494451,0
1354,656,40.833358720118575,-73.69565536554832,0.047225391722846455,0.9527746082771535,0.047225391722846455,0.0,0.9527746082771535,0.0,0.047225391722846455,0.0,4314164.495913219,3687.551685016255,41.441562073146066,0.11892625601218546,0.7594155570095851,0
1355,862,40.70416961780481,-74.88244964369304,1.0,0.9670770582409726,0.9670770582409726,1.0,0.032922941759027435,0.0,1.0,1.0,4313531.555788122,1625.1113554199499,55.164614708795135,0.11601057676782486,0.9340685808358624,0
1356,1766,40.5301663072452,-73.28681019057291,0.0,0.0,0.8346970702185096,0.8346970702185096,0.0,0.16530292978149042,1.0,1.0,4312187.838186271,7259.772816996323,24.36333554480721,0.39383173380606906,0.681285681423668,0
1357,739,40.91219762877426,-73.40116292373334,1.0,0.0,0.0,0.9657651481729372,1.0,0.03423485182706276,0.9657651481729372,0.9657651481729372,4317273.820267575,1896.2389606216002,60.13693940730825,0.044430802162724596,0.7421025329165137,0
1358,1650,40.622772709900175,-73.15507733809092,1.0,0.0,0.44046213169184156,0.0,0.0,0.5595378683081584,0.44046213169184156,0.44046213169184156,4324112.087033822,3041.530939272504,28.630038559969705,0.22816373607354185,0.7129275826599342,0
